ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
463397,Female,No,20,No,Healthcare,4.0,Low,3.0,Cat_4,D
467518,Male,No,21,No,Doctor,0.0,Low,,Cat_6,D
464202,Male,Yes,40,Yes,Artist,14.0,Low,1.0,Cat_6,A
462369,Male,Yes,63,No,Entertainment,1.0,Average,5.0,Cat_6,C
462951,Male,Yes,73,Yes,Lawyer,2.0,Low,1.0,Cat_6,D
465693,Female,Yes,25,Yes,Healthcare,1.0,High,4.0,Cat_4,A
466897,Male,,52,No,Doctor,0.0,High,3.0,Cat_6,D
465272,Male,Yes,39,Yes,Executive,0.0,High,6.0,Cat_6,C
463428,Male,Yes,28,No,Executive,1.0,High,5.0,Cat_6,A
460146,Female,Yes,52,Yes,Engineer,1.0,Average,3.0,Cat_3,A
465630,Male,No,26,Yes,Artist,,Low,1.0,,B
460588,Male,No,21,No,Healthcare,0.0,Low,4.0,Cat_3,D
464889,Male,Yes,41,No,Executive,1.0,Low,7.0,Cat_4,D
461201,Female,No,59,Yes,Artist,,Low,1.0,Cat_6,C
465517,Female,Yes,68,Yes,Artist,1.0,Low,2.0,Cat_6,A
467616,Male,Yes,25,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
461332,Male,No,30,No,Healthcare,1.0,Low,4.0,Cat_2,C
465987,Male,,20,No,Healthcare,1.0,Low,3.0,Cat_2,D
467087,Male,No,68,Yes,Lawyer,0.0,Low,,Cat_6,B
460265,Male,Yes,52,Yes,Executive,1.0,High,4.0,Cat_6,B
461716,Female,Yes,56,Yes,Lawyer,5.0,High,9.0,Cat_6,C
460173,Female,Yes,40,Yes,Artist,1.0,Low,3.0,Cat_6,C
459203,Male,Yes,35,Yes,Engineer,0.0,Low,2.0,Cat_6,B
467849,Female,Yes,40,Yes,Doctor,0.0,Low,1.0,Cat_2,A
459801,Female,No,27,Yes,Engineer,4.0,Low,2.0,Cat_6,D
465596,Male,,36,Yes,Healthcare,8.0,High,2.0,Cat_4,B
466480,Female,Yes,40,Yes,Artist,,Average,2.0,Cat_4,C
459782,Male,Yes,58,Yes,Artist,6.0,Average,4.0,Cat_6,C
462554,Male,No,28,No,Healthcare,1.0,Low,8.0,Cat_4,C
459531,Male,No,38,Yes,Marketing,3.0,Low,,Cat_6,D
467685,Male,Yes,50,No,Marketing,1.0,High,6.0,Cat_4,A
464434,Male,Yes,45,Yes,Artist,0.0,Average,4.0,Cat_6,B
459856,Male,Yes,50,No,Entertainment,1.0,Average,3.0,Cat_6,B
461363,Male,No,45,Yes,Artist,0.0,Low,1.0,Cat_6,A
466784,Male,No,26,No,Doctor,4.0,Low,,Cat_6,D
467222,Male,Yes,74,Yes,Entertainment,1.0,Average,2.0,Cat_6,A
462129,Female,No,41,Yes,Artist,9.0,Low,1.0,Cat_6,B
465840,Female,No,42,No,Artist,0.0,Low,1.0,Cat_5,D
464009,Female,Yes,49,Yes,Artist,7.0,Average,4.0,Cat_6,B
467313,Male,Yes,39,Yes,Entertainment,1.0,Average,2.0,Cat_6,B
459292,Male,No,46,Yes,Artist,1.0,Low,2.0,Cat_6,C
460347,Male,Yes,40,Yes,Artist,14.0,Low,2.0,Cat_6,C
462255,Male,Yes,73,Yes,Executive,1.0,High,3.0,Cat_6,C
467272,Male,Yes,76,Yes,Lawyer,8.0,High,2.0,Cat_6,A
462036,Female,Yes,67,Yes,Lawyer,0.0,High,2.0,Cat_6,B
464570,Male,Yes,31,Yes,Doctor,0.0,Average,2.0,Cat_6,A
466681,Male,No,19,No,Healthcare,2.0,Low,4.0,Cat_6,D
461620,Male,No,52,Yes,Entertainment,1.0,Low,2.0,Cat_6,B
463853,Female,Yes,58,Yes,Artist,0.0,Average,4.0,Cat_3,B
466510,Male,No,51,Yes,Artist,6.0,Low,1.0,Cat_6,A
464771,Female,Yes,47,No,Engineer,8.0,Average,5.0,Cat_4,B
463120,Female,No,37,Yes,Entertainment,1.0,Low,1.0,Cat_6,A
464524,Female,Yes,27,No,Marketing,1.0,Low,2.0,Cat_6,A
467727,Male,Yes,45,Yes,Artist,7.0,High,4.0,Cat_3,A
466384,Female,Yes,72,Yes,Engineer,0.0,High,2.0,Cat_4,B
459068,Female,No,33,Yes,Healthcare,2.0,Low,2.0,Cat_6,A
463113,Female,No,32,Yes,Doctor,1.0,Low,6.0,Cat_6,D
461025,Male,Yes,38,No,Executive,1.0,High,4.0,Cat_6,D
460076,Female,No,49,Yes,,0.0,Low,2.0,Cat_6,D
466762,Male,Yes,63,Yes,Homemaker,1.0,Low,3.0,Cat_6,B
466341,Male,Yes,48,Yes,Artist,0.0,Average,2.0,Cat_5,C
467277,Male,No,25,Yes,Artist,13.0,Low,3.0,Cat_6,A
465478,Male,Yes,51,No,Entertainment,1.0,Low,3.0,Cat_6,A
464314,Male,Yes,68,No,Lawyer,0.0,Low,2.0,Cat_6,D
460212,Male,Yes,37,Yes,Entertainment,11.0,Low,6.0,Cat_6,D
459319,Female,Yes,46,No,Artist,1.0,High,2.0,Cat_6,C
462357,Male,No,25,Yes,Artist,1.0,Low,3.0,Cat_6,A
464839,Female,No,20,No,Healthcare,1.0,Low,5.0,Cat_4,D
459581,Female,No,35,No,,,Low,,Cat_7,A
465551,Female,Yes,48,Yes,Artist,,Average,2.0,Cat_3,B
466995,Female,No,35,Yes,Artist,8.0,Low,,Cat_6,A
464390,Male,Yes,41,Yes,Artist,1.0,Low,2.0,Cat_6,C
460073,Female,Yes,42,Yes,Engineer,2.0,Low,1.0,Cat_6,B
465800,Male,No,25,No,Healthcare,1.0,Low,3.0,Cat_6,C
459442,Male,Yes,85,Yes,Executive,0.0,High,2.0,Cat_6,C
465734,Male,Yes,40,Yes,Artist,0.0,Low,3.0,Cat_1,A
465445,Female,No,27,Yes,Homemaker,6.0,Low,7.0,Cat_6,B
461229,Female,Yes,28,Yes,Healthcare,0.0,Average,2.0,Cat_6,A
467662,Male,No,29,Yes,Artist,,Low,1.0,Cat_4,D
464655,Male,Yes,39,Yes,,0.0,Average,5.0,Cat_4,A
460788,Female,No,30,Yes,Doctor,0.0,Low,9.0,Cat_4,A
460429,Female,No,32,Yes,Engineer,9.0,Low,1.0,Cat_6,A
467320,Female,No,21,No,Healthcare,0.0,Low,4.0,Cat_2,D
459512,Male,Yes,65,Yes,Lawyer,0.0,High,2.0,Cat_6,B
462110,Male,Yes,32,Yes,Artist,14.0,Average,2.0,Cat_6,B
463399,Female,No,26,No,Marketing,3.0,Low,3.0,Cat_3,A
466999,Male,No,27,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
464630,Female,Yes,52,No,Engineer,0.0,Low,6.0,Cat_4,A
467260,Male,No,27,No,Doctor,9.0,Low,4.0,Cat_6,D
463609,Male,Yes,30,No,Artist,0.0,Average,2.0,Cat_5,A
459752,Female,Yes,63,Yes,,,Average,3.0,Cat_6,B
463699,Female,Yes,41,Yes,Marketing,9.0,Low,3.0,Cat_6,B
466520,Male,,61,,Engineer,2.0,Average,2.0,Cat_3,B
466721,Male,Yes,36,Yes,Doctor,7.0,Average,2.0,Cat_6,A
466148,Male,Yes,39,No,Entertainment,0.0,Average,4.0,Cat_6,C
467291,Male,Yes,53,Yes,Entertainment,1.0,Average,4.0,Cat_6,D
459547,Male,Yes,89,No,Lawyer,,Low,2.0,Cat_6,B
462420,Male,No,27,Yes,Healthcare,1.0,Low,3.0,Cat_6,C
465121,Female,No,32,Yes,Artist,6.0,Low,1.0,Cat_3,B
464474,Female,No,52,Yes,Artist,1.0,Low,1.0,Cat_6,A
464437,Female,Yes,48,Yes,Engineer,0.0,Average,4.0,Cat_6,B
459106,Male,Yes,60,Yes,Artist,1.0,Low,2.0,Cat_6,C
461828,Male,Yes,53,Yes,Artist,,Average,3.0,Cat_6,C
459072,Male,Yes,66,Yes,Entertainment,1.0,Average,2.0,Cat_6,C
466880,Male,Yes,39,Yes,Artist,4.0,Average,,Cat_6,C
464772,Female,Yes,43,No,Engineer,9.0,Average,4.0,Cat_4,A
464754,Female,Yes,43,No,Engineer,4.0,Average,7.0,Cat_4,A
467609,Male,No,36,No,Artist,2.0,Low,4.0,Cat_6,A
461606,Male,Yes,69,Yes,Lawyer,0.0,High,3.0,Cat_6,A
464941,Female,No,28,No,Healthcare,,Low,4.0,Cat_4,D
460330,Female,No,51,Yes,Entertainment,4.0,Low,1.0,Cat_6,A
463477,Male,No,31,No,Healthcare,1.0,Low,4.0,Cat_4,C
462592,Female,Yes,35,No,Artist,11.0,Low,2.0,Cat_4,A
463516,Male,Yes,47,No,Executive,1.0,High,6.0,Cat_6,C
465181,Female,No,33,Yes,Healthcare,8.0,Low,1.0,Cat_4,A
466027,Female,Yes,70,No,Engineer,7.0,Low,1.0,Cat_3,B
464901,Male,Yes,82,No,Executive,1.0,High,4.0,Cat_4,A
462876,Male,No,27,No,Doctor,0.0,Low,4.0,Cat_1,D
459401,Male,No,26,No,Healthcare,1.0,Low,3.0,,C
466954,Female,Yes,68,No,Doctor,8.0,Average,2.0,Cat_6,C
464163,Male,Yes,67,Yes,Executive,0.0,High,4.0,Cat_6,C
460534,Male,Yes,36,Yes,Artist,0.0,Average,4.0,Cat_6,B
463206,Male,Yes,77,No,Lawyer,0.0,Low,1.0,Cat_6,A
459119,Male,Yes,61,Yes,Executive,9.0,High,3.0,Cat_6,C
459650,Male,Yes,38,Yes,Entertainment,,Low,2.0,Cat_6,D
458990,Female,Yes,71,No,Lawyer,1.0,High,3.0,Cat_6,D
461874,Male,Yes,48,Yes,Doctor,0.0,Average,3.0,Cat_3,A
459286,Female,No,42,Yes,Artist,0.0,Low,1.0,Cat_6,D
465457,Female,No,32,Yes,Engineer,0.0,Low,1.0,Cat_6,A
467922,Male,Yes,84,Yes,Entertainment,0.0,High,2.0,Cat_6,D
467716,Male,Yes,41,Yes,Artist,4.0,Average,3.0,Cat_6,B
463544,Male,Yes,47,Yes,Executive,1.0,Average,4.0,Cat_6,C
467537,Female,Yes,68,No,Lawyer,,High,3.0,Cat_6,D
467803,Female,Yes,36,Yes,Entertainment,7.0,Average,2.0,Cat_6,B
461538,Female,No,38,Yes,Artist,8.0,Low,8.0,Cat_2,B
462040,Male,No,19,No,Healthcare,5.0,Low,4.0,Cat_2,D
459189,Male,No,26,No,Healthcare,1.0,Low,6.0,Cat_6,C
464157,Male,Yes,88,Yes,Marketing,0.0,High,2.0,Cat_6,C
463681,Male,Yes,83,Yes,Lawyer,,Low,1.0,Cat_6,D
464883,Female,Yes,37,No,Engineer,1.0,Low,4.0,Cat_4,A
466492,Female,Yes,85,Yes,Lawyer,0.0,High,2.0,Cat_6,A
466390,Female,Yes,61,Yes,Homemaker,1.0,Average,,Cat_3,B
461004,Male,Yes,61,Yes,Artist,1.0,Average,3.0,Cat_3,C
467724,Male,Yes,46,No,Artist,1.0,High,3.0,Cat_6,B
466901,Female,Yes,52,Yes,Artist,0.0,Average,3.0,Cat_7,C
459780,Female,No,42,No,Entertainment,1.0,Low,3.0,Cat_6,A
467060,Male,No,39,No,Engineer,5.0,Low,2.0,Cat_6,D
461667,Male,Yes,42,Yes,Doctor,0.0,Average,2.0,Cat_6,C
460138,Male,No,33,Yes,Entertainment,9.0,Low,6.0,Cat_6,D
463677,Male,Yes,42,No,Executive,1.0,High,5.0,Cat_6,C
464667,Female,Yes,51,No,Engineer,4.0,Low,2.0,Cat_4,D
461681,Male,No,31,Yes,Healthcare,9.0,Low,3.0,Cat_7,D
466247,Female,,51,Yes,Artist,0.0,Low,4.0,Cat_2,C
464897,Male,Yes,68,No,Executive,0.0,High,2.0,Cat_4,D
464822,Male,Yes,37,No,Entertainment,,Average,3.0,Cat_4,A
467699,Female,Yes,32,Yes,Doctor,0.0,Average,2.0,Cat_4,C
463678,Female,No,32,No,Healthcare,1.0,Low,5.0,Cat_4,B
465647,Male,No,31,Yes,Artist,9.0,Low,1.0,Cat_6,A
467851,Male,No,33,No,Marketing,,Low,5.0,Cat_6,D
466494,Male,Yes,71,No,Entertainment,0.0,Average,3.0,Cat_6,A
460410,Female,No,39,Yes,Artist,3.0,Low,4.0,Cat_6,D
460720,Female,Yes,48,Yes,Artist,1.0,Average,2.0,Cat_6,B
460403,Female,No,56,Yes,Doctor,3.0,Low,1.0,Cat_6,A
459076,Male,Yes,69,No,Doctor,0.0,Average,2.0,Cat_6,C
462056,Female,Yes,52,Yes,Artist,8.0,Average,4.0,Cat_6,A
464431,Male,,67,Yes,Executive,0.0,High,3.0,Cat_6,B
463692,Female,Yes,26,Yes,Healthcare,6.0,High,7.0,Cat_2,D
465708,Female,Yes,60,Yes,Artist,0.0,High,2.0,Cat_3,C
467250,Male,Yes,63,Yes,Entertainment,6.0,Low,2.0,Cat_6,D
461451,Female,No,28,Yes,Engineer,1.0,Low,6.0,Cat_2,A
465387,Female,Yes,43,Yes,Artist,0.0,Low,2.0,Cat_6,C
464092,Female,Yes,59,Yes,Artist,0.0,Average,5.0,Cat_6,C
462285,Male,Yes,48,Yes,Doctor,,Low,2.0,,A
461854,Male,No,30,Yes,Healthcare,9.0,Low,3.0,Cat_6,D
466766,Male,Yes,73,Yes,Lawyer,1.0,High,4.0,Cat_6,C
462321,Female,No,42,Yes,Engineer,6.0,Low,1.0,Cat_6,A
467493,Male,Yes,47,Yes,Executive,1.0,High,4.0,,B
461267,Female,No,35,Yes,Healthcare,,Low,1.0,Cat_4,D
460019,Female,No,46,Yes,Doctor,6.0,Low,,Cat_6,C
462416,Male,Yes,45,No,Artist,0.0,Low,2.0,Cat_4,B
460990,Male,No,22,No,Healthcare,1.0,Low,3.0,Cat_6,D
460148,Female,Yes,73,No,Engineer,1.0,Low,,,A
461373,Male,No,53,Yes,Artist,1.0,Low,1.0,Cat_6,B
464354,Female,No,43,Yes,Engineer,3.0,Low,2.0,Cat_4,A
464552,Female,Yes,38,Yes,Artist,1.0,Average,3.0,Cat_4,C
465552,Female,,23,No,Healthcare,0.0,Low,7.0,Cat_6,D
464190,Male,No,37,Yes,Executive,3.0,Low,1.0,Cat_6,D
463807,Female,No,33,Yes,Healthcare,0.0,Low,3.0,Cat_4,B
464111,Male,Yes,57,Yes,Artist,0.0,Average,3.0,Cat_2,D
464615,Male,Yes,35,Yes,Artist,7.0,Low,2.0,Cat_6,A
467309,Female,No,35,Yes,Engineer,2.0,Low,1.0,Cat_7,B
464011,Male,No,32,Yes,Healthcare,,Low,4.0,Cat_6,D
459165,Male,No,27,No,Doctor,7.0,Low,3.0,Cat_6,C
467777,Male,No,49,Yes,Doctor,,Low,1.0,Cat_6,C
464464,Male,No,28,No,Healthcare,0.0,Low,4.0,Cat_2,C
459881,Male,No,25,Yes,Healthcare,8.0,Low,4.0,Cat_6,D
462803,Male,No,26,No,Doctor,0.0,Low,6.0,Cat_2,B
462512,Female,Yes,28,No,Entertainment,,Average,2.0,Cat_4,A
463005,Female,Yes,40,Yes,Homemaker,10.0,Average,2.0,Cat_4,B
467411,Male,Yes,52,Yes,Artist,0.0,High,2.0,Cat_6,B
464668,Male,Yes,32,No,Healthcare,1.0,High,4.0,Cat_4,D
462919,Female,Yes,37,No,Homemaker,13.0,Average,3.0,Cat_6,A
464420,Female,Yes,60,Yes,Artist,8.0,High,2.0,Cat_6,C
467050,Female,No,21,No,Engineer,0.0,Low,5.0,Cat_2,B
460081,Male,Yes,35,Yes,Artist,10.0,High,2.0,Cat_6,B
464923,Male,Yes,48,No,Executive,5.0,High,2.0,Cat_4,A
464996,Male,Yes,47,No,Entertainment,9.0,Average,6.0,Cat_6,C
461945,Female,Yes,87,Yes,Artist,0.0,Low,1.0,Cat_6,C
460710,Female,Yes,38,Yes,Artist,0.0,Average,3.0,Cat_6,A
459674,Female,No,32,Yes,Doctor,0.0,Low,5.0,Cat_6,D
462900,Male,Yes,39,Yes,Artist,0.0,Average,3.0,Cat_6,B
461127,Male,No,23,No,Healthcare,1.0,Low,5.0,Cat_4,D
464969,Female,Yes,65,No,Lawyer,0.0,High,9.0,Cat_4,A
461877,Female,No,38,Yes,Artist,7.0,Low,2.0,Cat_6,B
459118,Male,No,21,No,Healthcare,,Low,8.0,Cat_6,D
466296,Male,Yes,69,No,Executive,1.0,High,4.0,Cat_6,C
464034,Male,Yes,37,Yes,Entertainment,3.0,Low,1.0,Cat_6,A
466525,Male,Yes,33,Yes,Artist,0.0,Average,2.0,Cat_6,B
467702,Male,Yes,72,Yes,Artist,6.0,Low,1.0,Cat_6,D
464716,Male,Yes,43,Yes,Marketing,0.0,High,6.0,Cat_4,D
465877,Female,No,48,Yes,Artist,6.0,Low,1.0,Cat_6,D
459398,Female,Yes,60,No,Lawyer,,High,2.0,Cat_6,C
460194,Female,No,23,No,Entertainment,0.0,Low,2.0,Cat_2,D
463653,Female,No,26,Yes,Artist,1.0,Low,5.0,Cat_6,A
463067,Female,No,42,Yes,Homemaker,7.0,Low,1.0,Cat_6,A
466430,Female,Yes,51,No,Engineer,0.0,Low,4.0,Cat_6,A
459158,Male,No,36,No,Engineer,3.0,Low,3.0,Cat_6,D
465821,Female,No,28,No,Engineer,3.0,Low,7.0,Cat_4,A
461265,Male,No,33,No,Marketing,1.0,Low,6.0,Cat_4,D
461154,Male,No,21,No,Homemaker,0.0,Low,4.0,Cat_3,A
466552,Male,Yes,19,No,Entertainment,1.0,Low,2.0,Cat_6,A
463562,Male,No,33,Yes,Entertainment,0.0,Low,4.0,Cat_6,C
466890,Male,Yes,47,Yes,Artist,0.0,Average,6.0,Cat_7,B
466333,Female,Yes,41,Yes,Artist,1.0,Average,2.0,Cat_6,C
460268,Male,Yes,32,Yes,Artist,9.0,Average,2.0,Cat_6,B
459542,Male,No,23,No,Healthcare,2.0,Low,5.0,Cat_6,D
460406,Male,Yes,39,Yes,Healthcare,4.0,Low,2.0,Cat_6,B
460420,Female,No,37,Yes,Artist,1.0,Low,1.0,Cat_6,A
459099,Male,Yes,30,Yes,Doctor,8.0,Average,2.0,Cat_6,A
460937,Male,Yes,43,No,Artist,1.0,High,9.0,Cat_4,B
465984,Male,,23,No,Healthcare,8.0,High,5.0,Cat_6,D
459815,Male,No,42,Yes,Artist,9.0,Low,1.0,Cat_6,A
461441,Male,Yes,58,Yes,Artist,1.0,Average,4.0,Cat_6,C
459380,Male,Yes,62,Yes,Artist,1.0,Low,1.0,Cat_6,A
467568,Male,No,42,Yes,Artist,8.0,Low,,Cat_6,A
462784,Female,No,30,No,Executive,,Low,1.0,Cat_3,C
466639,Male,No,38,Yes,Artist,1.0,Low,1.0,Cat_6,B
464024,Male,No,20,No,Healthcare,0.0,Low,5.0,Cat_7,D
465953,Female,No,50,Yes,Artist,1.0,Low,1.0,Cat_6,D
466562,Female,No,18,No,Healthcare,5.0,Low,4.0,Cat_6,D
460045,Male,Yes,56,Yes,Artist,0.0,Low,2.0,Cat_6,B
466910,Male,Yes,59,Yes,Entertainment,9.0,Low,1.0,Cat_6,A
465589,Male,Yes,40,Yes,Artist,0.0,Average,3.0,Cat_6,A
464052,Male,No,36,Yes,Artist,0.0,Low,1.0,Cat_6,A
459639,Female,Yes,56,Yes,Artist,,Low,1.0,Cat_6,B
464209,Male,Yes,52,Yes,Executive,1.0,Average,4.0,Cat_2,C
459671,Female,Yes,48,Yes,Artist,,Average,3.0,Cat_4,A
465176,Female,Yes,55,Yes,Artist,1.0,Average,4.0,Cat_6,C
462859,Male,Yes,49,Yes,Entertainment,1.0,Average,2.0,Cat_6,A
467195,Male,Yes,27,Yes,Executive,,High,2.0,Cat_6,A
466848,Female,Yes,65,Yes,Artist,1.0,Low,2.0,Cat_6,B
462861,Female,No,26,Yes,Healthcare,8.0,Low,1.0,Cat_6,D
462318,Female,Yes,82,No,Lawyer,0.0,Average,2.0,Cat_6,A
462433,Female,Yes,33,Yes,Doctor,0.0,Average,2.0,Cat_6,B
460460,Male,Yes,27,No,Entertainment,4.0,Low,4.0,Cat_3,B
466781,Male,Yes,35,Yes,Artist,1.0,Average,4.0,Cat_3,A
461052,Male,No,22,No,Healthcare,,Low,3.0,Cat_7,D
461902,Female,Yes,52,Yes,Artist,0.0,Low,3.0,Cat_6,B
459098,Male,Yes,42,Yes,Entertainment,,Low,3.0,Cat_6,D
462696,Male,Yes,52,No,Artist,0.0,High,2.0,Cat_6,A
463165,Female,Yes,72,Yes,Doctor,1.0,Average,2.0,Cat_6,A
465032,Male,Yes,72,Yes,Executive,0.0,High,2.0,Cat_6,C
464556,Female,No,39,Yes,Artist,1.0,Low,3.0,Cat_6,A
463045,Female,Yes,35,Yes,Homemaker,13.0,High,7.0,Cat_6,C
463728,Female,Yes,30,No,Doctor,1.0,Average,6.0,Cat_6,B
467482,Male,Yes,38,Yes,Executive,0.0,High,3.0,Cat_6,C
460886,Male,No,37,Yes,Artist,0.0,Low,1.0,Cat_6,B
467823,Male,Yes,45,Yes,Doctor,6.0,Average,2.0,Cat_6,C
465866,Male,Yes,35,Yes,Artist,7.0,Low,3.0,Cat_6,D
466145,Male,Yes,56,No,Entertainment,1.0,Average,3.0,Cat_6,C
464924,Male,Yes,26,No,Entertainment,,High,6.0,Cat_4,D
459149,Male,Yes,43,No,Executive,0.0,High,4.0,Cat_6,B
464520,Male,Yes,46,No,Entertainment,8.0,Low,2.0,Cat_6,D
460975,Male,Yes,86,,Lawyer,1.0,High,2.0,Cat_6,B
461029,Male,Yes,42,No,Entertainment,8.0,Low,2.0,Cat_4,A
465374,Male,Yes,37,Yes,Entertainment,1.0,Average,3.0,Cat_4,C
460996,Female,No,60,Yes,Engineer,1.0,Low,1.0,Cat_6,A
461497,Male,No,29,No,Doctor,5.0,Low,5.0,Cat_2,B
459653,Female,No,25,Yes,,8.0,Low,1.0,Cat_6,D
463580,Female,Yes,46,Yes,Engineer,1.0,Low,1.0,Cat_6,D
464275,Male,No,30,No,Doctor,0.0,Low,5.0,Cat_6,D
459036,Female,Yes,20,Yes,Lawyer,1.0,Average,3.0,Cat_3,A
463042,Male,Yes,51,No,Executive,,High,4.0,Cat_6,C
462286,Male,Yes,59,No,Doctor,0.0,Average,2.0,Cat_6,B
460876,Female,Yes,43,Yes,Artist,1.0,High,4.0,Cat_3,C
462699,Female,Yes,61,Yes,Lawyer,,High,4.0,Cat_2,B
459476,Male,Yes,41,Yes,Artist,0.0,High,4.0,Cat_6,A
461298,Female,Yes,78,Yes,Artist,1.0,High,2.0,Cat_6,C
459694,Male,Yes,77,No,Lawyer,0.0,Low,,Cat_6,D
460066,Female,No,45,No,Marketing,0.0,Low,1.0,Cat_6,D
459533,Female,No,41,Yes,Artist,1.0,Low,1.0,Cat_6,A
459987,Male,Yes,53,Yes,Healthcare,,High,2.0,Cat_6,D
460229,Female,Yes,68,Yes,Lawyer,2.0,High,2.0,Cat_6,C
463444,Male,Yes,61,Yes,Lawyer,,High,2.0,Cat_6,B
465156,Male,Yes,46,Yes,Artist,,Average,5.0,Cat_6,C
467706,Female,Yes,42,Yes,Artist,,Average,4.0,Cat_6,A
462390,Female,No,28,No,Healthcare,0.0,Low,4.0,Cat_3,B
464809,Male,Yes,46,,Entertainment,,Average,5.0,Cat_4,B
462269,Male,Yes,83,Yes,Artist,2.0,High,2.0,Cat_6,A
464632,Male,No,29,No,Entertainment,0.0,Low,8.0,Cat_4,D
464361,Male,Yes,50,Yes,Artist,1.0,Average,2.0,Cat_6,C
463758,Male,No,33,No,Healthcare,9.0,Low,3.0,Cat_7,C
459100,Female,No,63,Yes,Artist,14.0,Low,1.0,Cat_6,B
460839,Male,No,23,No,Healthcare,4.0,Low,3.0,Cat_6,D
467187,Male,Yes,47,No,Engineer,1.0,Average,3.0,Cat_6,C
464842,Male,No,35,Yes,Artist,0.0,Low,2.0,Cat_4,A
466074,Female,No,29,No,Engineer,9.0,Low,2.0,Cat_4,A
459443,Female,Yes,50,Yes,Artist,8.0,Average,2.0,Cat_6,B
464073,Female,No,46,Yes,Engineer,1.0,Low,2.0,Cat_7,D
459790,Male,No,28,No,Doctor,10.0,Low,3.0,Cat_6,C
460394,Female,No,32,Yes,Healthcare,9.0,Low,3.0,Cat_6,D
467610,Female,Yes,84,Yes,Lawyer,2.0,Low,1.0,Cat_6,B
465485,Male,No,29,Yes,Healthcare,0.0,Low,4.0,Cat_6,D
466385,Female,Yes,55,Yes,Artist,4.0,Average,4.0,Cat_7,C
464594,Male,Yes,46,Yes,Artist,1.0,Low,1.0,Cat_2,D
460867,Male,Yes,40,Yes,Doctor,0.0,Average,5.0,Cat_6,B
464344,Female,Yes,58,Yes,Artist,1.0,Low,1.0,Cat_6,B
466352,Female,Yes,65,Yes,Doctor,1.0,Low,2.0,Cat_6,B
459478,Male,Yes,46,Yes,Artist,,Low,1.0,Cat_6,A
462585,Male,Yes,42,No,,8.0,Low,,Cat_4,D
466402,Male,Yes,40,Yes,Artist,0.0,Average,4.0,Cat_6,B
464039,Male,No,42,Yes,Artist,1.0,Low,2.0,Cat_6,A
460528,Male,Yes,48,Yes,Homemaker,9.0,Low,1.0,Cat_3,C
463981,Female,No,25,Yes,Artist,5.0,Low,1.0,,C
464329,Male,Yes,81,No,Lawyer,1.0,Low,2.0,Cat_6,D
460129,Female,No,25,Yes,Engineer,8.0,Low,2.0,Cat_6,A
460789,Male,Yes,36,Yes,Executive,1.0,Low,3.0,Cat_6,D
467736,Female,Yes,79,Yes,Lawyer,4.0,High,,Cat_6,B
459647,Female,No,43,Yes,Engineer,1.0,Low,2.0,Cat_6,B
461175,Male,Yes,57,Yes,Healthcare,1.0,Low,3.0,Cat_6,B
466396,Female,No,19,No,Healthcare,1.0,Low,5.0,Cat_3,D
464637,Female,No,38,Yes,Marketing,,Low,4.0,Cat_4,D
463688,Female,No,52,Yes,Doctor,1.0,Low,1.0,Cat_4,B
462224,Female,Yes,63,No,Engineer,4.0,Average,8.0,Cat_4,D
466304,Female,Yes,70,Yes,Lawyer,1.0,High,2.0,Cat_2,B
466205,Female,Yes,58,Yes,Artist,6.0,Low,1.0,Cat_6,C
466211,Male,Yes,47,Yes,Artist,0.0,Low,,Cat_6,C
460309,Male,No,28,Yes,Marketing,9.0,Low,5.0,Cat_7,D
464651,Female,Yes,26,No,Doctor,0.0,Average,3.0,Cat_4,D
466347,Male,Yes,71,No,Executive,5.0,Low,3.0,Cat_4,B
467439,Male,Yes,37,Yes,Entertainment,1.0,Low,4.0,Cat_6,A
466713,Female,Yes,69,Yes,Artist,1.0,High,4.0,Cat_6,C
465739,Female,No,87,No,Lawyer,1.0,Low,2.0,Cat_6,A
463702,Male,Yes,49,Yes,Artist,1.0,Average,4.0,Cat_6,B
467255,Female,No,40,Yes,Healthcare,6.0,Low,2.0,Cat_6,D
464709,Male,Yes,40,No,Executive,8.0,High,5.0,Cat_4,D
464683,Male,Yes,52,No,Engineer,0.0,Average,6.0,Cat_4,B
467214,Male,No,26,No,Engineer,0.0,Low,4.0,Cat_3,D
464137,Female,Yes,74,No,Artist,5.0,High,2.0,Cat_7,C
460841,Female,No,61,Yes,Marketing,1.0,Low,1.0,Cat_6,D
466861,Female,No,21,No,Healthcare,8.0,Low,7.0,Cat_2,D
464491,Female,No,43,No,Doctor,8.0,Low,1.0,Cat_4,D
460576,Male,Yes,49,No,Executive,9.0,High,5.0,Cat_3,B
467690,Female,Yes,67,No,Lawyer,,High,2.0,Cat_6,D
465919,Female,No,50,Yes,Artist,0.0,Low,1.0,Cat_6,B
460781,Female,Yes,30,No,Entertainment,1.0,High,4.0,Cat_5,D
466561,Female,No,19,No,Healthcare,3.0,Low,3.0,Cat_6,D
461969,Female,Yes,46,No,Engineer,9.0,Average,1.0,Cat_4,A
461533,Male,No,48,Yes,Healthcare,1.0,Low,2.0,Cat_6,D
461798,Female,No,56,Yes,Artist,0.0,Low,1.0,Cat_6,A
